Iteration,Size,Iteration of Size,Time,Steps,Maze,Order of Steps
212,5,12,471,298,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 0 0 0 0 0 0 1 1]
 [1 1 1 1 0 1 1 1 1 1 1 1 1]
 [1 1 0 1 0 0 0 0 0 1 0 1 1]
 [1 1 0 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 0 0 1 0 1 0 0 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 0 1 1]
 [1 1 0 1 0 0 0 0 0 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1 1 1 1]
 [1 1 0 0 0 0 0 0 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
213,5,13,609,368,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 1 0 0 0 0 0 0 0 1 1]
 [1 1 0 1 0 1 0 1 1 1 0 1 1]
 [1 1 0 0 0 1 0 1 0 0 0 1 1]
 [1 1 0 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 1 0 1 0 0 0 1 0 1 1]
 [1 1 0 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 1 1 0 1 0 1 1 1 0 1 1]
 [1 1 0 0 0 0 0 0 0 1 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
214,5,14,1843,1040,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 0 1 1 1 0 1 1 1 0 1 1]
 [1 1 0 0 0 0 0 1 0 0 0 1 1]
 [1 1 1 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 0 0 0 0 1 0 1 0 1 1]
 [1 1 1 1 0 1 0 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 0 1 1 1 1 1 1 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
215,5,15,27,18,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 1 0 1 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 1 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 1 0 0 0 0 0 1 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 1 1 1]
 [1 1 0 0 0 1 0 1 0 0 0 1 1]
 [1 1 0 1 1 1 0 1 1 1 0 1 1]
 [1 1 0 0 0 0 0 0 0 1 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
216,5,16,293,180,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 1 0 0 0 1 0 1 0 1 1]
 [1 1 0 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 1 0 0 0 1 0 0 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 1 1 1]
 [1 1 0 1 0 0 0 1 0 0 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 0 1 1]
 [1 1 0 0 0 0 0 0 0 1 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 0 1 1]
 [1 1 0 0 0 0 0 0 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
217,5,17,425,284,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 0 0 0 0 1 0 1 1]
 [1 1 1 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 1 0 0 0 1 0 0 0 1 1]
 [1 1 0 1 1 1 1 1 0 1 1 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 1 1 0 1 0 1 0 1 1 1 1]
 [1 1 0 0 0 0 0 1 0 0 0 1 1]
 [1 1 0 1 0 1 0 1 1 1 0 1 1]
 [1 1 0 1 0 1 0 1 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
218,5,18,567,368,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 1 0 0 0 0 0 0 0 1 1]
 [1 1 0 1 1 1 1 1 0 1 1 1 1]
 [1 1 0 0 0 0 0 1 0 1 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 0 1 1]
 [1 1 0 1 0 0 0 0 0 1 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 0 1 1]
 [1 1 0 0 0 1 0 1 0 0 0 1 1]
 [1 1 1 1 1 1 0 1 1 1 1 1 1]
 [1 1 0 0 0 0 0 0 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
219,5,19,132,86,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 0 0 1 0 1 0 1 1]
 [1 1 1 1 1 1 0 1 0 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 1 1 0 1 1 1 1 1 0 1 1]
 [1 1 0 0 0 0 0 1 0 0 0 1 1]
 [1 1 1 1 0 1 0 1 0 1 1 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 0 1 0 1 0 1 0 1 1 1 1]
 [1 1 0 1 0 1 0 1 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
220,5,20,292,172,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 1 0 0 0 1 1]
 [1 1 1 1 0 1 0 1 0 1 1 1 1]
 [1 1 0 0 0 0 0 0 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 0 1 0 1 1]
 [1 1 0 0 0 0 0 1 0 1 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 1 1 1]
 [1 1 0 1 0 0 0 0 0 1 0 1 1]
 [1 1 0 1 1 1 1 1 0 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
221,5,21,1544,914,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 0 0 1 0 1 1]
 [1 1 0 1 0 1 0 1 1 1 0 1 1]
 [1 1 0 1 0 0 0 0 0 1 0 1 1]
 [1 1 0 1 1 1 1 1 0 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 0 1 0 1 1 1 1 1 1 1 1]
 [1 1 0 1 0 1 0 0 0 0 0 1 1]
 [1 1 1 1 0 1 0 1 0 1 1 1 1]
 [1 1 0 0 0 0 0 1 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
222,5,22,487,270,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 0 0 1 0 0 0 1 1]
 [1 1 1 1 0 1 1 1 0 1 1 1 1]
 [1 1 0 1 0 0 0 0 0 0 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 1 1 1]
 [1 1 0 0 0 1 0 1 0 0 0 1 1]
 [1 1 0 1 1 1 0 1 1 1 1 1 1]
 [1 1 0 0 0 0 0 0 0 1 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 0 1 1]
 [1 1 0 1 0 0 0 1 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
223,5,23,620,388,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 0 0 1 0 0 0 1 1]
 [1 1 0 1 0 1 1 1 1 1 0 1 1]
 [1 1 0 1 0 0 0 0 0 0 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 1 1 1]
 [1 1 0 0 0 1 0 1 0 0 0 1 1]
 [1 1 1 1 0 1 0 1 1 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 1 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 1 1 1]
 [1 1 0 0 0 1 0 1 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
224,5,24,964,570,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 0 0 1 0 0 0 1 1]
 [1 1 0 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 1 0 1 0 0 0 1 0 1 1]
 [1 1 0 1 1 1 0 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 0 1 0 1 0 1 0 1 0 1 1]
 [1 1 0 1 0 0 0 1 0 1 0 1 1]
 [1 1 0 1 0 1 1 1 1 1 0 1 1]
 [1 1 0 1 0 0 0 1 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
225,5,25,591,376,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 0 0 0 0 1 0 1 1]
 [1 1 0 1 0 1 0 1 1 1 0 1 1]
 [1 1 0 1 0 1 0 0 0 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 1 0 1 1]
 [1 1 0 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 1 0 0 0 0 0 0 0 1 1]
 [1 1 0 1 0 1 1 1 0 1 1 1 1]
 [1 1 0 1 0 0 0 1 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
226,5,26,829,504,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 1 0 0 0 1 0 0 0 1 1]
 [1 1 0 1 0 1 0 1 1 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 0 1 1 1 1 1 1 1 0 1 1]
 [1 1 0 1 0 0 0 0 0 0 0 1 1]
 [1 1 0 1 1 1 0 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 0 1 0 1 0 1 0 1 1 1 1]
 [1 1 0 1 0 1 0 1 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
227,5,27,4226,2408,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 0 0 1 0 0 0 1 1]
 [1 1 1 1 1 1 0 1 1 1 0 1 1]
 [1 1 0 0 0 0 0 0 0 0 0 1 1]
 [1 1 1 1 0 1 0 1 1 1 0 1 1]
 [1 1 0 0 0 1 0 1 0 0 0 1 1]
 [1 1 0 1 1 1 0 1 1 1 0 1 1]
 [1 1 0 1 0 1 0 1 0 0 0 1 1]
 [1 1 0 1 0 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 0 0 0 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
228,5,28,1029,588,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 1 0 1 0 0 0 0 0 1 1]
 [1 1 0 1 0 1 0 1 1 1 0 1 1]
 [1 1 0 1 0 0 0 0 0 1 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 1 1 1]
 [1 1 0 0 0 1 0 1 0 0 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 1 1 1]
 [1 1 0 0 0 0 0 1 0 0 0 1 1]
 [1 1 0 1 0 1 0 1 1 1 0 1 1]
 [1 1 0 1 0 1 0 0 0 1 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
229,5,29,558,334,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 1 0 1 0 0 0 0 0 1 1]
 [1 1 0 1 0 1 1 1 1 1 0 1 1]
 [1 1 0 1 0 0 0 0 0 0 0 1 1]
 [1 1 0 1 1 1 1 1 1 1 0 1 1]
 [1 1 0 1 0 1 0 1 0 1 0 1 1]
 [1 1 0 1 0 1 0 1 0 1 0 1 1]
 [1 1 0 1 0 0 0 0 0 0 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 0 1 1]
 [1 1 0 0 0 0 0 1 0 1 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
230,5,30,350,192,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 0 0 1 0 0 0 1 1]
 [1 1 0 1 0 1 1 1 1 1 0 1 1]
 [1 1 0 1 0 0 0 0 0 0 0 1 1]
 [1 1 1 1 1 1 0 1 1 1 0 1 1]
 [1 1 0 0 0 0 0 0 0 1 0 1 1]
 [1 1 1 1 1 1 1 1 0 1 0 1 1]
 [1 1 0 0 0 0 0 0 0 1 0 1 1]
 [1 1 1 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 1 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
231,5,31,52,30,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 1 0 1 0 0 0 0 0 1 1]
 [1 1 0 1 0 1 1 1 1 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 1 0 1 1]
 [1 1 1 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 1 0 1 1]
 [1 1 0 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 1 0 1 0 0 0 0 0 1 1]
 [1 1 0 1 0 1 0 1 0 1 0 1 1]
 [1 1 0 1 0 0 0 1 0 1 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
232,5,32,2457,1558,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 0 0 1 0 1 0 1 1]
 [1 1 1 1 1 1 0 1 0 1 0 1 1]
 [1 1 0 0 0 0 0 0 0 1 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 0 1 1]
 [1 1 0 0 0 1 0 1 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 0 1 1 1 1]
 [1 1 0 0 0 1 0 1 0 0 0 1 1]
 [1 1 1 1 0 1 0 1 0 1 0 1 1]
 [1 1 0 0 0 0 0 0 0 1 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
233,5,33,318,212,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 0 0 1 0 1 0 1 1]
 [1 1 1 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 0 0 0 0 1 0 1 0 1 1]
 [1 1 0 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 1 0 0 0 0 0 0 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 0 1 1]
 [1 1 0 1 0 0 0 1 0 1 0 1 1]
 [1 1 0 1 1 1 0 1 1 1 0 1 1]
 [1 1 0 0 0 1 0 1 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
234,5,34,253,154,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 1 0 0 0 0 0 0 0 1 1]
 [1 1 0 1 1 1 1 1 0 1 0 1 1]
 [1 1 0 1 0 1 0 0 0 1 0 1 1]
 [1 1 0 1 0 1 0 1 0 1 1 1 1]
 [1 1 0 0 0 0 0 1 0 0 0 1 1]
 [1 1 0 1 1 1 1 1 0 1 1 1 1]
 [1 1 0 1 0 0 0 0 0 0 0 1 1]
 [1 1 0 1 1 1 1 1 0 1 1 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
235,5,35,53,38,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 0 0 1 0 1 1]
 [1 1 1 1 0 1 0 1 1 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 1 1 0 1 0 1 0 1 1 1 1]
 [1 1 0 1 0 0 0 1 0 1 0 1 1]
 [1 1 0 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 0 0 0 0 1 0 1 0 1 1]
 [1 1 0 1 1 1 0 1 1 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
236,5,36,78,52,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 1 0 0 0 1 1]
 [1 1 1 1 0 1 0 1 0 1 1 1 1]
 [1 1 0 0 0 0 0 1 0 1 0 1 1]
 [1 1 1 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 0 0 0 0 0 0 0 0 1 1]
 [1 1 1 1 0 1 0 1 1 1 0 1 1]
 [1 1 0 0 0 1 0 1 0 0 0 1 1]
 [1 1 0 1 1 1 0 1 1 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 1 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
237,5,37,438,264,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 1 0 0 0 1 1]
 [1 1 1 1 0 1 0 1 0 1 1 1 1]
 [1 1 0 1 0 1 0 0 0 1 0 1 1]
 [1 1 0 1 0 1 0 1 1 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 0 1 1 1 1 1 1 1 0 1 1]
 [1 1 0 1 0 0 0 0 0 0 0 1 1]
 [1 1 0 1 0 1 1 1 0 1 1 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
238,5,38,485,284,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 0 0 0 0 0 0 1 1]
 [1 1 0 1 0 1 0 1 1 1 0 1 1]
 [1 1 0 1 0 1 0 1 0 0 0 1 1]
 [1 1 0 1 0 1 0 1 0 1 0 1 1]
 [1 1 0 1 0 1 0 1 0 1 0 1 1]
 [1 1 1 1 0 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 1 0 0 0 1 1]
 [1 1 1 1 0 1 0 1 0 1 0 1 1]
 [1 1 0 0 0 0 0 0 0 1 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
239,5,39,79,52,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 0 0 0 0 0 0 1 1]
 [1 1 0 1 0 1 0 1 1 1 0 1 1]
 [1 1 0 1 0 1 0 1 0 0 0 1 1]
 [1 1 0 1 1 1 0 1 1 1 0 1 1]
 [1 1 0 1 0 0 0 1 0 1 0 1 1]
 [1 1 0 1 0 1 1 1 0 1 1 1 1]
 [1 1 0 1 0 0 0 0 0 1 0 1 1]
 [1 1 1 1 0 1 1 1 1 1 0 1 1]
 [1 1 0 0 0 0 0 0 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
240,5,40,212,110,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 0 0 1 0 1 1]
 [1 1 0 1 0 1 0 1 1 1 0 1 1]
 [1 1 0 1 0 1 0 1 0 1 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 0 1 1]
 [1 1 0 0 0 1 0 1 0 0 0 1 1]
 [1 1 1 1 0 1 0 1 1 1 0 1 1]
 [1 1 0 1 0 0 0 0 0 1 0 1 1]
 [1 1 0 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
241,5,41,90,64,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 1 1 0 1 1 1 0 1 1 1 1]
 [1 1 0 1 0 0 0 0 0 0 0 1 1]
 [1 1 0 1 0 1 1 1 1 1 0 1 1]
 [1 1 0 0 0 0 0 0 0 1 0 1 1]
 [1 1 0 1 0 1 0 1 1 1 0 1 1]
 [1 1 0 1 0 1 0 1 0 1 0 1 1]
 [1 1 0 1 1 1 0 1 0 1 1 1 1]
 [1 1 0 1 0 0 0 0 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
242,5,42,54,30,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 0 0 1 0 1 1]
 [1 1 1 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 0 0 0 0 1 0 0 0 1 1]
 [1 1 1 1 0 1 0 1 0 1 0 1 1]
 [1 1 0 0 0 1 0 1 0 1 0 1 1]
 [1 1 1 1 1 1 0 1 0 1 1 1 1]
 [1 1 0 0 0 0 0 0 0 0 0 1 1]
 [1 1 0 1 1 1 1 1 0 1 1 1 1]
 [1 1 0 1 0 0 0 0 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
243,5,43,352,216,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 1 0 0 0 0 0 0 0 1 1]
 [1 1 0 1 0 1 0 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 1 0 1 0 1 1]
 [1 1 1 1 0 1 0 1 0 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 1 0 1 1]
 [1 1 1 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 0 1 0 1 1 1 1 1 0 1 1]
 [1 1 0 1 0 0 0 0 0 1 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
244,5,44,322,204,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 1 1 0 1 0 1 1 1 1 1 1]
 [1 1 0 1 0 1 0 0 0 1 0 1 1]
 [1 1 0 1 0 1 0 1 0 1 0 1 1]
 [1 1 0 0 0 0 0 1 0 0 0 1 1]
 [1 1 0 1 1 1 1 1 0 1 1 1 1]
 [1 1 0 1 0 1 0 1 0 0 0 1 1]
 [1 1 0 1 0 1 0 1 0 1 1 1 1]
 [1 1 0 0 0 0 0 1 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
245,5,45,3771,1998,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 0 0 0 0 1 0 0 0 1 1]
 [1 1 0 1 0 1 1 1 0 1 0 1 1]
 [1 1 0 1 0 0 0 0 0 1 0 1 1]
 [1 1 0 1 1 1 0 1 1 1 0 1 1]
 [1 1 0 1 0 0 0 1 0 0 0 1 1]
 [1 1 1 1 0 1 0 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 0 0 0 0 1 1]
 [1 1 0 1 1 1 1 1 0 1 0 1 1]
 [1 1 0 0 0 1 0 0 0 1 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
246,5,46,208,120,"[[1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 0 1 0 1 0 0 0 0 0 1 1]
 [1 1 0 1 0 1 0 1 1 1 1 1 1]
 [1 1 0 0 0 1 0 1 0 1 0 1 1]
 [1 1 1 1 0 1 0 1 0 1 0 1 1]
 [1 1 0 0 0 0 0 0 0 0 0 1 1]
 [1 1 0 1 1 1 0 1 1 1 0 1 1]
 [1 1 0 1 0 0 0 1 0 0 0 1 1]
 [1 1 1 1 0 1 1 1 0 1 1 1 1]
 [1 1 0 0 0 0 0 1 0 0 0 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]
 [1 1 1 1 1 1 1 1 1 1 1 1 1]]",[]
